Label,Text
True,"valor de la semana pasada 377 , valor esta semana 286"
False,"valor de la semana pasada 162 , valor esta semana 209"
False,"valor de la semana pasada 379 , valor esta semana 395"
True,"valor de la semana pasada 273 , valor esta semana 89"
True,"valor de la semana pasada 77 , valor esta semana 62"
False,"valor de la semana pasada 313 , valor esta semana 321"
False,"valor de la semana pasada 199 , valor esta semana 203"
True,"valor de la semana pasada 161 , valor esta semana 45"
False,"valor de la semana pasada 266 , valor esta semana 267"
True,"valor de la semana pasada 83 , valor esta semana 32"
True,"valor de la semana pasada 325 , valor esta semana 39"
True,"valor de la semana pasada 363 , valor esta semana 138"
True,"valor de la semana pasada 290 , valor esta semana 181"
False,"valor de la semana pasada 347 , valor esta semana 363"
True,"valor de la semana pasada 169 , valor esta semana 130"
True,"valor de la semana pasada 80 , valor esta semana 65"
True,"valor de la semana pasada 408 , valor esta semana 199"
True,"valor de la semana pasada 217 , valor esta semana 34"
True,"valor de la semana pasada 338 , valor esta semana 77"
True,"valor de la semana pasada 439 , valor esta semana 145"
True,"valor de la semana pasada 140 , valor esta semana 133"
True,"valor de la semana pasada 100 , valor esta semana 70"
False,"valor de la semana pasada 499 , valor esta semana 503"
True,"valor de la semana pasada 476 , valor esta semana 148"
False,"valor de la semana pasada 72 , valor esta semana 94"
False,"valor de la semana pasada 79 , valor esta semana 107"
False,"valor de la semana pasada 152 , valor esta semana 194"
True,"valor de la semana pasada 144 , valor esta semana 55"
False,"valor de la semana pasada 77 , valor esta semana 84"
False,"valor de la semana pasada 94 , valor esta semana 141"
False,"valor de la semana pasada 162 , valor esta semana 207"
False,"valor de la semana pasada 179 , valor esta semana 194"
True,"valor de la semana pasada 419 , valor esta semana 158"
True,"valor de la semana pasada 441 , valor esta semana 209"
True,"valor de la semana pasada 232 , valor esta semana 198"
False,"valor de la semana pasada 494 , valor esta semana 537"
True,"valor de la semana pasada 247 , valor esta semana 92"
False,"valor de la semana pasada 475 , valor esta semana 496"
False,"valor de la semana pasada 141 , valor esta semana 148"
True,"valor de la semana pasada 172 , valor esta semana 141"
False,"valor de la semana pasada 191 , valor esta semana 212"
False,"valor de la semana pasada 436 , valor esta semana 462"
True,"valor de la semana pasada 283 , valor esta semana 110"
False,"valor de la semana pasada 252 , valor esta semana 284"
True,"valor de la semana pasada 58 , valor esta semana 39"
True,"valor de la semana pasada 136 , valor esta semana 46"
False,"valor de la semana pasada 496 , valor esta semana 542"
True,"valor de la semana pasada 126 , valor esta semana 112"
True,"valor de la semana pasada 371 , valor esta semana 112"
False,"valor de la semana pasada 90 , valor esta semana 106"
True,"valor de la semana pasada 170 , valor esta semana 110"
True,"valor de la semana pasada 137 , valor esta semana 90"
True,"valor de la semana pasada 208 , valor esta semana 69"
True,"valor de la semana pasada 331 , valor esta semana 260"
False,"valor de la semana pasada 105 , valor esta semana 148"
True,"valor de la semana pasada 211 , valor esta semana 77"
False,"valor de la semana pasada 295 , valor esta semana 297"
False,"valor de la semana pasada 421 , valor esta semana 462"
False,"valor de la semana pasada 232 , valor esta semana 255"
False,"valor de la semana pasada 309 , valor esta semana 331"
False,"valor de la semana pasada 489 , valor esta semana 521"
False,"valor de la semana pasada 371 , valor esta semana 394"
False,"valor de la semana pasada 225 , valor esta semana 236"
True,"valor de la semana pasada 242 , valor esta semana 99"
False,"valor de la semana pasada 364 , valor esta semana 377"
True,"valor de la semana pasada 81 , valor esta semana 49"
False,"valor de la semana pasada 217 , valor esta semana 232"
False,"valor de la semana pasada 234 , valor esta semana 248"
False,"valor de la semana pasada 198 , valor esta semana 198"
True,"valor de la semana pasada 150 , valor esta semana 47"
True,"valor de la semana pasada 164 , valor esta semana 98"
True,"valor de la semana pasada 122 , valor esta semana 39"
False,"valor de la semana pasada 209 , valor esta semana 241"
False,"valor de la semana pasada 326 , valor esta semana 360"
True,"valor de la semana pasada 454 , valor esta semana 254"
False,"valor de la semana pasada 347 , valor esta semana 358"
False,"valor de la semana pasada 312 , valor esta semana 324"
False,"valor de la semana pasada 271 , valor esta semana 288"
True,"valor de la semana pasada 155 , valor esta semana 48"
False,"valor de la semana pasada 118 , valor esta semana 119"
True,"valor de la semana pasada 133 , valor esta semana 53"
False,"valor de la semana pasada 75 , valor esta semana 80"
True,"valor de la semana pasada 362 , valor esta semana 138"
True,"valor de la semana pasada 94 , valor esta semana 55"
True,"valor de la semana pasada 358 , valor esta semana 324"
False,"valor de la semana pasada 403 , valor esta semana 445"
False,"valor de la semana pasada 411 , valor esta semana 412"
True,"valor de la semana pasada 161 , valor esta semana 152"
True,"valor de la semana pasada 332 , valor esta semana 56"
True,"valor de la semana pasada 486 , valor esta semana 316"
True,"valor de la semana pasada 228 , valor esta semana 47"
True,"valor de la semana pasada 311 , valor esta semana 189"
True,"valor de la semana pasada 359 , valor esta semana 323"
True,"valor de la semana pasada 95 , valor esta semana 83"
True,"valor de la semana pasada 485 , valor esta semana 62"
False,"valor de la semana pasada 387 , valor esta semana 407"
False,"valor de la semana pasada 59 , valor esta semana 79"
True,"valor de la semana pasada 165 , valor esta semana 94"
True,"valor de la semana pasada 495 , valor esta semana 279"
False,"valor de la semana pasada 262 , valor esta semana 280"
False,"valor de la semana pasada 133 , valor esta semana 136"
True,"valor de la semana pasada 109 , valor esta semana 108"
True,"valor de la semana pasada 161 , valor esta semana 156"
True,"valor de la semana pasada 344 , valor esta semana 161"
True,"valor de la semana pasada 395 , valor esta semana 103"
True,"valor de la semana pasada 230 , valor esta semana 121"
False,"valor de la semana pasada 317 , valor esta semana 361"
True,"valor de la semana pasada 497 , valor esta semana 260"
False,"valor de la semana pasada 126 , valor esta semana 170"
True,"valor de la semana pasada 174 , valor esta semana 93"
False,"valor de la semana pasada 90 , valor esta semana 92"
False,"valor de la semana pasada 315 , valor esta semana 351"
False,"valor de la semana pasada 297 , valor esta semana 330"
True,"valor de la semana pasada 457 , valor esta semana 392"
True,"valor de la semana pasada 304 , valor esta semana 227"
False,"valor de la semana pasada 332 , valor esta semana 379"
True,"valor de la semana pasada 280 , valor esta semana 180"
True,"valor de la semana pasada 241 , valor esta semana 215"
False,"valor de la semana pasada 238 , valor esta semana 266"
False,"valor de la semana pasada 171 , valor esta semana 213"
True,"valor de la semana pasada 329 , valor esta semana 75"
False,"valor de la semana pasada 276 , valor esta semana 298"
True,"valor de la semana pasada 149 , valor esta semana 86"
True,"valor de la semana pasada 476 , valor esta semana 216"
True,"valor de la semana pasada 340 , valor esta semana 118"
True,"valor de la semana pasada 341 , valor esta semana 34"
True,"valor de la semana pasada 344 , valor esta semana 342"
True,"valor de la semana pasada 80 , valor esta semana 40"
True,"valor de la semana pasada 310 , valor esta semana 234"
True,"valor de la semana pasada 288 , valor esta semana 164"
False,"valor de la semana pasada 120 , valor esta semana 141"
True,"valor de la semana pasada 117 , valor esta semana 109"
True,"valor de la semana pasada 321 , valor esta semana 313"
True,"valor de la semana pasada 411 , valor esta semana 264"
False,"valor de la semana pasada 311 , valor esta semana 321"
False,"valor de la semana pasada 316 , valor esta semana 335"
False,"valor de la semana pasada 353 , valor esta semana 366"
False,"valor de la semana pasada 194 , valor esta semana 237"
False,"valor de la semana pasada 53 , valor esta semana 74"
True,"valor de la semana pasada 110 , valor esta semana 95"
True,"valor de la semana pasada 426 , valor esta semana 255"
False,"valor de la semana pasada 280 , valor esta semana 308"
False,"valor de la semana pasada 236 , valor esta semana 239"
False,"valor de la semana pasada 93 , valor esta semana 99"
True,"valor de la semana pasada 325 , valor esta semana 257"
True,"valor de la semana pasada 253 , valor esta semana 144"
False,"valor de la semana pasada 317 , valor esta semana 319"
True,"valor de la semana pasada 350 , valor esta semana 332"
True,"valor de la semana pasada 280 , valor esta semana 104"
False,"valor de la semana pasada 228 , valor esta semana 239"
False,"valor de la semana pasada 481 , valor esta semana 492"
False,"valor de la semana pasada 499 , valor esta semana 534"
False,"valor de la semana pasada 81 , valor esta semana 85"
True,"valor de la semana pasada 331 , valor esta semana 193"
True,"valor de la semana pasada 276 , valor esta semana 220"
True,"valor de la semana pasada 102 , valor esta semana 89"
False,"valor de la semana pasada 192 , valor esta semana 221"
False,"valor de la semana pasada 219 , valor esta semana 229"
False,"valor de la semana pasada 255 , valor esta semana 282"
False,"valor de la semana pasada 364 , valor esta semana 394"
True,"valor de la semana pasada 308 , valor esta semana 104"
False,"valor de la semana pasada 229 , valor esta semana 268"
True,"valor de la semana pasada 149 , valor esta semana 133"
False,"valor de la semana pasada 160 , valor esta semana 201"
True,"valor de la semana pasada 499 , valor esta semana 387"
True,"valor de la semana pasada 102 , valor esta semana 88"
False,"valor de la semana pasada 127 , valor esta semana 162"
False,"valor de la semana pasada 214 , valor esta semana 239"
True,"valor de la semana pasada 57 , valor esta semana 52"
True,"valor de la semana pasada 278 , valor esta semana 212"
False,"valor de la semana pasada 205 , valor esta semana 229"
False,"valor de la semana pasada 210 , valor esta semana 228"
True,"valor de la semana pasada 139 , valor esta semana 53"
True,"valor de la semana pasada 278 , valor esta semana 57"
True,"valor de la semana pasada 325 , valor esta semana 193"
False,"valor de la semana pasada 211 , valor esta semana 242"
False,"valor de la semana pasada 396 , valor esta semana 436"
False,"valor de la semana pasada 224 , valor esta semana 244"
False,"valor de la semana pasada 337 , valor esta semana 366"
True,"valor de la semana pasada 215 , valor esta semana 130"
False,"valor de la semana pasada 471 , valor esta semana 484"
True,"valor de la semana pasada 135 , valor esta semana 55"
False,"valor de la semana pasada 489 , valor esta semana 504"
False,"valor de la semana pasada 76 , valor esta semana 115"
True,"valor de la semana pasada 438 , valor esta semana 244"
True,"valor de la semana pasada 65 , valor esta semana 53"
False,"valor de la semana pasada 357 , valor esta semana 399"
True,"valor de la semana pasada 496 , valor esta semana 432"
False,"valor de la semana pasada 487 , valor esta semana 501"
True,"valor de la semana pasada 210 , valor esta semana 208"
False,"valor de la semana pasada 246 , valor esta semana 257"
True,"valor de la semana pasada 54 , valor esta semana 41"
False,"valor de la semana pasada 359 , valor esta semana 398"
False,"valor de la semana pasada 479 , valor esta semana 493"
False,"valor de la semana pasada 83 , valor esta semana 103"
True,"valor de la semana pasada 246 , valor esta semana 105"
True,"valor de la semana pasada 99 , valor esta semana 74"
False,"valor de la semana pasada 97 , valor esta semana 106"
False,"valor de la semana pasada 107 , valor esta semana 153"
False,"valor de la semana pasada 468 , valor esta semana 516"
True,"valor de la semana pasada 224 , valor esta semana 141"
False,"valor de la semana pasada 216 , valor esta semana 256"
False,"valor de la semana pasada 408 , valor esta semana 425"
True,"valor de la semana pasada 156 , valor esta semana 51"
True,"valor de la semana pasada 325 , valor esta semana 105"
True,"valor de la semana pasada 111 , valor esta semana 96"
True,"valor de la semana pasada 116 , valor esta semana 72"
False,"valor de la semana pasada 360 , valor esta semana 404"
True,"valor de la semana pasada 398 , valor esta semana 100"
True,"valor de la semana pasada 60 , valor esta semana 35"
True,"valor de la semana pasada 165 , valor esta semana 157"
True,"valor de la semana pasada 353 , valor esta semana 75"
False,"valor de la semana pasada 118 , valor esta semana 154"
True,"valor de la semana pasada 123 , valor esta semana 120"
True,"valor de la semana pasada 120 , valor esta semana 74"
True,"valor de la semana pasada 83 , valor esta semana 31"
True,"valor de la semana pasada 320 , valor esta semana 130"
True,"valor de la semana pasada 418 , valor esta semana 382"
True,"valor de la semana pasada 458 , valor esta semana 386"
True,"valor de la semana pasada 205 , valor esta semana 162"
True,"valor de la semana pasada 146 , valor esta semana 43"
False,"valor de la semana pasada 466 , valor esta semana 473"
True,"valor de la semana pasada 493 , valor esta semana 83"
False,"valor de la semana pasada 278 , valor esta semana 314"
False,"valor de la semana pasada 317 , valor esta semana 347"
True,"valor de la semana pasada 391 , valor esta semana 250"
False,"valor de la semana pasada 240 , valor esta semana 288"
True,"valor de la semana pasada 246 , valor esta semana 124"
False,"valor de la semana pasada 331 , valor esta semana 343"
True,"valor de la semana pasada 83 , valor esta semana 45"
True,"valor de la semana pasada 60 , valor esta semana 42"
False,"valor de la semana pasada 283 , valor esta semana 311"
True,"valor de la semana pasada 340 , valor esta semana 118"
False,"valor de la semana pasada 467 , valor esta semana 500"
True,"valor de la semana pasada 53 , valor esta semana 38"
True,"valor de la semana pasada 262 , valor esta semana 90"
False,"valor de la semana pasada 405 , valor esta semana 428"
False,"valor de la semana pasada 262 , valor esta semana 299"
True,"valor de la semana pasada 432 , valor esta semana 262"
False,"valor de la semana pasada 116 , valor esta semana 149"
False,"valor de la semana pasada 236 , valor esta semana 258"
False,"valor de la semana pasada 110 , valor esta semana 125"
False,"valor de la semana pasada 375 , valor esta semana 402"
False,"valor de la semana pasada 126 , valor esta semana 149"
True,"valor de la semana pasada 116 , valor esta semana 33"
False,"valor de la semana pasada 291 , valor esta semana 321"
False,"valor de la semana pasada 84 , valor esta semana 121"
True,"valor de la semana pasada 270 , valor esta semana 169"
False,"valor de la semana pasada 358 , valor esta semana 366"
False,"valor de la semana pasada 325 , valor esta semana 370"
False,"valor de la semana pasada 251 , valor esta semana 285"
True,"valor de la semana pasada 259 , valor esta semana 163"
True,"valor de la semana pasada 244 , valor esta semana 217"
True,"valor de la semana pasada 212 , valor esta semana 47"
False,"valor de la semana pasada 157 , valor esta semana 201"
True,"valor de la semana pasada 239 , valor esta semana 120"
False,"valor de la semana pasada 104 , valor esta semana 116"
False,"valor de la semana pasada 106 , valor esta semana 143"
True,"valor de la semana pasada 94 , valor esta semana 85"
True,"valor de la semana pasada 170 , valor esta semana 154"
True,"valor de la semana pasada 363 , valor esta semana 249"
True,"valor de la semana pasada 336 , valor esta semana 50"
False,"valor de la semana pasada 393 , valor esta semana 410"
True,"valor de la semana pasada 367 , valor esta semana 142"
False,"valor de la semana pasada 187 , valor esta semana 207"
False,"valor de la semana pasada 446 , valor esta semana 476"
False,"valor de la semana pasada 276 , valor esta semana 293"
True,"valor de la semana pasada 313 , valor esta semana 254"
True,"valor de la semana pasada 283 , valor esta semana 181"
True,"valor de la semana pasada 143 , valor esta semana 114"
False,"valor de la semana pasada 253 , valor esta semana 295"
True,"valor de la semana pasada 404 , valor esta semana 380"
False,"valor de la semana pasada 336 , valor esta semana 366"
False,"valor de la semana pasada 435 , valor esta semana 454"
True,"valor de la semana pasada 58 , valor esta semana 34"
False,"valor de la semana pasada 302 , valor esta semana 309"
True,"valor de la semana pasada 473 , valor esta semana 462"
True,"valor de la semana pasada 479 , valor esta semana 307"
True,"valor de la semana pasada 500 , valor esta semana 84"
False,"valor de la semana pasada 306 , valor esta semana 335"
True,"valor de la semana pasada 485 , valor esta semana 270"
False,"valor de la semana pasada 423 , valor esta semana 443"
True,"valor de la semana pasada 327 , valor esta semana 37"
True,"valor de la semana pasada 325 , valor esta semana 167"
False,"valor de la semana pasada 368 , valor esta semana 418"
True,"valor de la semana pasada 286 , valor esta semana 166"
False,"valor de la semana pasada 421 , valor esta semana 465"
False,"valor de la semana pasada 61 , valor esta semana 68"
False,"valor de la semana pasada 100 , valor esta semana 138"
False,"valor de la semana pasada 367 , valor esta semana 411"
False,"valor de la semana pasada 343 , valor esta semana 371"
False,"valor de la semana pasada 96 , valor esta semana 129"
False,"valor de la semana pasada 225 , valor esta semana 268"
True,"valor de la semana pasada 72 , valor esta semana 33"
True,"valor de la semana pasada 365 , valor esta semana 51"
False,"valor de la semana pasada 110 , valor esta semana 129"
False,"valor de la semana pasada 435 , valor esta semana 445"
True,"valor de la semana pasada 323 , valor esta semana 141"
False,"valor de la semana pasada 95 , valor esta semana 139"
False,"valor de la semana pasada 480 , valor esta semana 497"
True,"valor de la semana pasada 364 , valor esta semana 325"
True,"valor de la semana pasada 465 , valor esta semana 335"
True,"valor de la semana pasada 185 , valor esta semana 35"
False,"valor de la semana pasada 271 , valor esta semana 289"
True,"valor de la semana pasada 481 , valor esta semana 253"
False,"valor de la semana pasada 480 , valor esta semana 491"
False,"valor de la semana pasada 159 , valor esta semana 161"
False,"valor de la semana pasada 376 , valor esta semana 424"
False,"valor de la semana pasada 269 , valor esta semana 295"
False,"valor de la semana pasada 231 , valor esta semana 263"
False,"valor de la semana pasada 125 , valor esta semana 175"
True,"valor de la semana pasada 165 , valor esta semana 45"
True,"valor de la semana pasada 237 , valor esta semana 144"
False,"valor de la semana pasada 214 , valor esta semana 228"
True,"valor de la semana pasada 181 , valor esta semana 163"
True,"valor de la semana pasada 245 , valor esta semana 205"
False,"valor de la semana pasada 424 , valor esta semana 474"
True,"valor de la semana pasada 363 , valor esta semana 189"
False,"valor de la semana pasada 184 , valor esta semana 228"
False,"valor de la semana pasada 199 , valor esta semana 212"
True,"valor de la semana pasada 458 , valor esta semana 355"
False,"valor de la semana pasada 244 , valor esta semana 294"
True,"valor de la semana pasada 443 , valor esta semana 304"
True,"valor de la semana pasada 492 , valor esta semana 148"
True,"valor de la semana pasada 488 , valor esta semana 80"
False,"valor de la semana pasada 201 , valor esta semana 228"
False,"valor de la semana pasada 152 , valor esta semana 158"
True,"valor de la semana pasada 177 , valor esta semana 59"
True,"valor de la semana pasada 141 , valor esta semana 120"
False,"valor de la semana pasada 379 , valor esta semana 419"
True,"valor de la semana pasada 369 , valor esta semana 313"
False,"valor de la semana pasada 265 , valor esta semana 266"
True,"valor de la semana pasada 370 , valor esta semana 102"
True,"valor de la semana pasada 267 , valor esta semana 104"
False,"valor de la semana pasada 248 , valor esta semana 288"
True,"valor de la semana pasada 98 , valor esta semana 64"
False,"valor de la semana pasada 295 , valor esta semana 311"
False,"valor de la semana pasada 310 , valor esta semana 316"
False,"valor de la semana pasada 216 , valor esta semana 225"
False,"valor de la semana pasada 337 , valor esta semana 387"
False,"valor de la semana pasada 182 , valor esta semana 225"
False,"valor de la semana pasada 62 , valor esta semana 108"
False,"valor de la semana pasada 99 , valor esta semana 128"
False,"valor de la semana pasada 185 , valor esta semana 203"
False,"valor de la semana pasada 121 , valor esta semana 147"
False,"valor de la semana pasada 411 , valor esta semana 412"
False,"valor de la semana pasada 295 , valor esta semana 303"
False,"valor de la semana pasada 446 , valor esta semana 471"
False,"valor de la semana pasada 301 , valor esta semana 350"
False,"valor de la semana pasada 169 , valor esta semana 193"
True,"valor de la semana pasada 461 , valor esta semana 337"
True,"valor de la semana pasada 93 , valor esta semana 32"
True,"valor de la semana pasada 282 , valor esta semana 186"
True,"valor de la semana pasada 70 , valor esta semana 32"
True,"valor de la semana pasada 84 , valor esta semana 32"
True,"valor de la semana pasada 349 , valor esta semana 187"
False,"valor de la semana pasada 96 , valor esta semana 135"
False,"valor de la semana pasada 233 , valor esta semana 282"
False,"valor de la semana pasada 137 , valor esta semana 159"
False,"valor de la semana pasada 498 , valor esta semana 518"
True,"valor de la semana pasada 358 , valor esta semana 157"
False,"valor de la semana pasada 374 , valor esta semana 387"
False,"valor de la semana pasada 209 , valor esta semana 228"
False,"valor de la semana pasada 475 , valor esta semana 520"
False,"valor de la semana pasada 204 , valor esta semana 246"
True,"valor de la semana pasada 296 , valor esta semana 147"
False,"valor de la semana pasada 125 , valor esta semana 135"
True,"valor de la semana pasada 93 , valor esta semana 42"
True,"valor de la semana pasada 120 , valor esta semana 100"
False,"valor de la semana pasada 457 , valor esta semana 496"
True,"valor de la semana pasada 87 , valor esta semana 75"
True,"valor de la semana pasada 158 , valor esta semana 144"
True,"valor de la semana pasada 160 , valor esta semana 58"
False,"valor de la semana pasada 408 , valor esta semana 457"
False,"valor de la semana pasada 162 , valor esta semana 180"
False,"valor de la semana pasada 311 , valor esta semana 352"
True,"valor de la semana pasada 278 , valor esta semana 47"
False,"valor de la semana pasada 86 , valor esta semana 93"
True,"valor de la semana pasada 318 , valor esta semana 314"
True,"valor de la semana pasada 284 , valor esta semana 273"
True,"valor de la semana pasada 135 , valor esta semana 99"
True,"valor de la semana pasada 106 , valor esta semana 61"
True,"valor de la semana pasada 207 , valor esta semana 185"
False,"valor de la semana pasada 200 , valor esta semana 216"
True,"valor de la semana pasada 228 , valor esta semana 42"
False,"valor de la semana pasada 64 , valor esta semana 104"
False,"valor de la semana pasada 449 , valor esta semana 477"
True,"valor de la semana pasada 71 , valor esta semana 50"
False,"valor de la semana pasada 281 , valor esta semana 288"
False,"valor de la semana pasada 176 , valor esta semana 183"
True,"valor de la semana pasada 148 , valor esta semana 111"
False,"valor de la semana pasada 119 , valor esta semana 162"
False,"valor de la semana pasada 392 , valor esta semana 420"
True,"valor de la semana pasada 423 , valor esta semana 146"
True,"valor de la semana pasada 475 , valor esta semana 458"
False,"valor de la semana pasada 322 , valor esta semana 322"
True,"valor de la semana pasada 164 , valor esta semana 34"
True,"valor de la semana pasada 496 , valor esta semana 325"
False,"valor de la semana pasada 93 , valor esta semana 109"
True,"valor de la semana pasada 149 , valor esta semana 99"
True,"valor de la semana pasada 193 , valor esta semana 168"
False,"valor de la semana pasada 247 , valor esta semana 280"
False,"valor de la semana pasada 320 , valor esta semana 337"
True,"valor de la semana pasada 95 , valor esta semana 91"
True,"valor de la semana pasada 338 , valor esta semana 136"
True,"valor de la semana pasada 319 , valor esta semana 56"
True,"valor de la semana pasada 483 , valor esta semana 142"
True,"valor de la semana pasada 213 , valor esta semana 134"
False,"valor de la semana pasada 422 , valor esta semana 452"
False,"valor de la semana pasada 475 , valor esta semana 525"
False,"valor de la semana pasada 83 , valor esta semana 85"
False,"valor de la semana pasada 117 , valor esta semana 151"
False,"valor de la semana pasada 249 , valor esta semana 286"
True,"valor de la semana pasada 72 , valor esta semana 49"
True,"valor de la semana pasada 411 , valor esta semana 183"
True,"valor de la semana pasada 315 , valor esta semana 166"
False,"valor de la semana pasada 147 , valor esta semana 194"
False,"valor de la semana pasada 323 , valor esta semana 337"
True,"valor de la semana pasada 95 , valor esta semana 51"
False,"valor de la semana pasada 76 , valor esta semana 101"
True,"valor de la semana pasada 194 , valor esta semana 55"
False,"valor de la semana pasada 479 , valor esta semana 524"
True,"valor de la semana pasada 350 , valor esta semana 119"
True,"valor de la semana pasada 469 , valor esta semana 269"
False,"valor de la semana pasada 465 , valor esta semana 471"
False,"valor de la semana pasada 492 , valor esta semana 506"
True,"valor de la semana pasada 82 , valor esta semana 62"
True,"valor de la semana pasada 293 , valor esta semana 218"
False,"valor de la semana pasada 271 , valor esta semana 308"
False,"valor de la semana pasada 177 , valor esta semana 205"
False,"valor de la semana pasada 183 , valor esta semana 205"
False,"valor de la semana pasada 247 , valor esta semana 283"
True,"valor de la semana pasada 167 , valor esta semana 57"
False,"valor de la semana pasada 142 , valor esta semana 180"
False,"valor de la semana pasada 372 , valor esta semana 376"
True,"valor de la semana pasada 63 , valor esta semana 61"
False,"valor de la semana pasada 81 , valor esta semana 110"
False,"valor de la semana pasada 106 , valor esta semana 154"
True,"valor de la semana pasada 169 , valor esta semana 161"
False,"valor de la semana pasada 96 , valor esta semana 139"
True,"valor de la semana pasada 68 , valor esta semana 67"
False,"valor de la semana pasada 318 , valor esta semana 339"
False,"valor de la semana pasada 116 , valor esta semana 143"
True,"valor de la semana pasada 401 , valor esta semana 256"
True,"valor de la semana pasada 423 , valor esta semana 413"
True,"valor de la semana pasada 246 , valor esta semana 158"
True,"valor de la semana pasada 180 , valor esta semana 96"
False,"valor de la semana pasada 62 , valor esta semana 82"
False,"valor de la semana pasada 370 , valor esta semana 381"
True,"valor de la semana pasada 162 , valor esta semana 50"
True,"valor de la semana pasada 137 , valor esta semana 81"
False,"valor de la semana pasada 376 , valor esta semana 404"
False,"valor de la semana pasada 493 , valor esta semana 523"
False,"valor de la semana pasada 390 , valor esta semana 396"
True,"valor de la semana pasada 338 , valor esta semana 72"
True,"valor de la semana pasada 393 , valor esta semana 39"
True,"valor de la semana pasada 192 , valor esta semana 109"
False,"valor de la semana pasada 140 , valor esta semana 179"
False,"valor de la semana pasada 417 , valor esta semana 418"
False,"valor de la semana pasada 282 , valor esta semana 297"
False,"valor de la semana pasada 484 , valor esta semana 506"
False,"valor de la semana pasada 426 , valor esta semana 471"
True,"valor de la semana pasada 79 , valor esta semana 62"
True,"valor de la semana pasada 151 , valor esta semana 52"
True,"valor de la semana pasada 168 , valor esta semana 40"
True,"valor de la semana pasada 139 , valor esta semana 88"
False,"valor de la semana pasada 325 , valor esta semana 358"
True,"valor de la semana pasada 133 , valor esta semana 84"
False,"valor de la semana pasada 163 , valor esta semana 179"
False,"valor de la semana pasada 394 , valor esta semana 422"
False,"valor de la semana pasada 146 , valor esta semana 184"
False,"valor de la semana pasada 481 , valor esta semana 507"
False,"valor de la semana pasada 254 , valor esta semana 271"
True,"valor de la semana pasada 276 , valor esta semana 266"
True,"valor de la semana pasada 62 , valor esta semana 56"
False,"valor de la semana pasada 132 , valor esta semana 142"
False,"valor de la semana pasada 477 , valor esta semana 526"
False,"valor de la semana pasada 309 , valor esta semana 348"
True,"valor de la semana pasada 138 , valor esta semana 82"
True,"valor de la semana pasada 433 , valor esta semana 207"
True,"valor de la semana pasada 412 , valor esta semana 233"
True,"valor de la semana pasada 332 , valor esta semana 152"
False,"valor de la semana pasada 233 , valor esta semana 278"
False,"valor de la semana pasada 410 , valor esta semana 426"
False,"valor de la semana pasada 60 , valor esta semana 64"
False,"valor de la semana pasada 184 , valor esta semana 208"
True,"valor de la semana pasada 132 , valor esta semana 128"
False,"valor de la semana pasada 459 , valor esta semana 490"
True,"valor de la semana pasada 58 , valor esta semana 45"
True,"valor de la semana pasada 106 , valor esta semana 44"
True,"valor de la semana pasada 246 , valor esta semana 47"
True,"valor de la semana pasada 98 , valor esta semana 89"
True,"valor de la semana pasada 452 , valor esta semana 168"
False,"valor de la semana pasada 76 , valor esta semana 123"
True,"valor de la semana pasada 378 , valor esta semana 334"
True,"valor de la semana pasada 274 , valor esta semana 260"
False,"valor de la semana pasada 213 , valor esta semana 254"
True,"valor de la semana pasada 249 , valor esta semana 88"
False,"valor de la semana pasada 468 , valor esta semana 503"
False,"valor de la semana pasada 228 , valor esta semana 255"
False,"valor de la semana pasada 413 , valor esta semana 460"
False,"valor de la semana pasada 273 , valor esta semana 284"
False,"valor de la semana pasada 127 , valor esta semana 148"
False,"valor de la semana pasada 230 , valor esta semana 234"
False,"valor de la semana pasada 373 , valor esta semana 393"
False,"valor de la semana pasada 344 , valor esta semana 355"
False,"valor de la semana pasada 124 , valor esta semana 164"
False,"valor de la semana pasada 108 , valor esta semana 138"
True,"valor de la semana pasada 410 , valor esta semana 345"
False,"valor de la semana pasada 320 , valor esta semana 365"
False,"valor de la semana pasada 132 , valor esta semana 151"
False,"valor de la semana pasada 137 , valor esta semana 145"
True,"valor de la semana pasada 381 , valor esta semana 280"
False,"valor de la semana pasada 229 , valor esta semana 231"
True,"valor de la semana pasada 322 , valor esta semana 218"
True,"valor de la semana pasada 177 , valor esta semana 131"
False,"valor de la semana pasada 277 , valor esta semana 294"
False,"valor de la semana pasada 268 , valor esta semana 289"
False,"valor de la semana pasada 296 , valor esta semana 301"
False,"valor de la semana pasada 353 , valor esta semana 402"
False,"valor de la semana pasada 121 , valor esta semana 156"
True,"valor de la semana pasada 430 , valor esta semana 120"
True,"valor de la semana pasada 96 , valor esta semana 33"
True,"valor de la semana pasada 143 , valor esta semana 122"
True,"valor de la semana pasada 285 , valor esta semana 168"
True,"valor de la semana pasada 311 , valor esta semana 165"
True,"valor de la semana pasada 335 , valor esta semana 83"
True,"valor de la semana pasada 412 , valor esta semana 153"
False,"valor de la semana pasada 86 , valor esta semana 106"
False,"valor de la semana pasada 118 , valor esta semana 119"
False,"valor de la semana pasada 372 , valor esta semana 412"
True,"valor de la semana pasada 78 , valor esta semana 72"
False,"valor de la semana pasada 492 , valor esta semana 493"
False,"valor de la semana pasada 405 , valor esta semana 425"
True,"valor de la semana pasada 349 , valor esta semana 302"
False,"valor de la semana pasada 211 , valor esta semana 257"
True,"valor de la semana pasada 452 , valor esta semana 418"
True,"valor de la semana pasada 424 , valor esta semana 379"
